user_id,item_id,rating
2,393,1.0
2,70,1.0
2,1009,2.0
2,805,1.0
2,796,2.0
2,803,2.0
2,254,2.0
2,1307,3.0
2,356,3.0
2,269,3.0
2,179,3.0
2,711,4.0
2,714,1.0
3,3,5.0
3,246,4.0
3,306,5.0
3,115,5.0
3,296,5.0
3,91,3.0
3,485,3.0
3,389,3.0
3,104,3.0
3,697,4.0
3,918,3.0
3,162,5.0
3,461,2.0
3,86,4.0
3,707,3.0
3,443,4.0
3,666,5.0
3,496,3.0
3,214,4.0
3,598,4.0
3,76,3.0
3,382,5.0
3,204,4.0
3,16,3.0
3,82,4.0
3,1294,4.0
3,146,4.0
3,11,3.0
3,65,5.0
3,19,5.0
3,552,5.0
3,229,4.0
3,237,5.0
3,222,4.0
3,227,4.0
3,1067,4.0
3,929,3.0
3,123,4.0
3,62,5.0
3,81,5.0
3,139,4.0
3,31,4.0
4,4,5.0
4,61,3.0
4,155,4.0
4,34,4.0
4,234,3.0
4,31,4.0
4,219,3.0
4,574,3.0
4,673,4.0
4,91,2.0
4,740,4.0
4,784,3.0
4,411,4.0
4,286,3.0
4,161,4.0
4,448,4.0
4,1001,5.0
4,526,4.0
4,323,3.0
4,102,4.0
4,900,5.0
4,1110,3.0
4,383,4.0
4,729,4.0
4,744,5.0
4,343,3.0
4,276,5.0
4,84,4.0
4,277,2.0
4,139,5.0
4,1183,3.0
4,524,2.0
4,866,4.0
4,364,4.0
4,797,3.0
4,610,4.0
4,695,2.0
4,543,2.0
4,95,5.0
4,229,5.0
4,220,5.0
4,10,1.0
4,65,3.0
4,46,4.0
4,1116,2.0
4,144,3.0
4,156,4.0
4,602,4.0
4,469,3.0
4,73,4.0
4,766,3.0
4,1040,3.0
4,33,4.0
4,396,4.0
4,1301,3.0
4,215,4.0
4,202,5.0
4,861,4.0
4,368,5.0
4,472,4.0
4,645,3.0
4,194,4.0
4,612,1.0
4,928,4.0
4,540,5.0
4,1083,2.0
4,27,3.0
4,186,5.0
4,321,3.0
4,528,5.0
4,209,5.0
4,618,4.0
4,653,4.0
4,1388,4.0
4,491,4.0
4,22,2.0
4,429,5.0
4,1060,3.0
4,334,4.0
4,518,4.0
4,55,4.0
4,168,4.0
4,444,2.0
4,700,1.0
4,483,3.0
4,581,3.0
4,369,4.0
4,551,4.0
4,86,5.0
4,828,5.0
4,390,4.0
4,370,5.0
4,974,2.0
4,225,4.0
4,1037,3.0
4,268,3.0
4,595,5.0
4,884,3.0
4,129,3.0
4,29,3.0
4,652,2.0
4,1294,4.0
4,1030,2.0
4,190,4.0
4,184,1.0
4,468,3.0
4,175,1.0
4,477,3.0
4,291,5.0
4,42,3.0
4,337,5.0
4,308,5.0
4,62,4.0
4,665,2.0
4,354,5.0
4,627,4.0
4,792,4.0
4,1063,4.0
4,97,5.0
4,788,4.0
4,210,4.0
4,675,5.0
4,1172,4.0
4,997,3.0
4,865,5.0
4,843,4.0
4,1311,2.0
4,81,5.0
4,167,4.0
4,573,1.0
4,596,4.0
4,290,4.0
4,591,2.0
4,737,4.0
4,282,4.0
4,293,3.0
4,921,5.0
4,124,2.0
4,253,3.0
4,566,4.0
4,749,2.0
4,244,4.0
4,1344,2.0
4,676,3.0
4,664,2.0
4,313,5.0
4,490,4.0
4,582,5.0
4,180,4.0
4,515,3.0
4,23,3.0
4,501,5.0
4,263,4.0
4,798,4.0
4,746,5.0
4,860,3.0
4,358,4.0
4,204,5.0
4,632,4.0
4,203,5.0
4,965,5.0
4,607,3.0
4,1190,3.0
4,223,3.0
4,171,3.0
4,19,5.0
4,639,3.0
4,451,3.0
4,375,4.0
4,476,4.0
4,513,4.0
4,962,2.0
4,103,4.0
4,888,4.0
4,1246,1.0
4,249,3.0
4,214,5.0
4,193,4.0
4,332,2.0
4,1126,4.0
4,1093,3.0
4,922,4.0
4,842,3.0
4,433,4.0
4,285,5.0
4,59,4.0
4,436,3.0
4,415,4.0
4,834,4.0
4,536,5.0
4,739,3.0
4,688,4.0
4,298,4.0
4,1104,4.0
4,1103,2.0
4,480,4.0
4,382,4.0
4,82,4.0
4,751,4.0
4,694,4.0
4,683,2.0
4,78,4.0
4,634,4.0
4,352,5.0
4,361,4.0
4,758,4.0
4,410,5.0
4,1064,3.0
4,145,2.0
4,104,5.0
4,360,4.0
4,428,4.0
4,134,3.0
4,810,4.0
4,259,4.0
4,1223,5.0
4,235,5.0
4,424,3.0
4,49,4.0
4,367,5.0
4,98,5.0
4,475,5.0
4,264,1.0
4,191,4.0
4,201,2.0
4,20,4.0
4,982,2.0
4,250,4.0
4,48,4.0
4,90,5.0
4,886,2.0
4,248,2.0
4,394,3.0
4,100,5.0
4,800,3.0
4,458,3.0
4,273,5.0
4,601,4.0
4,916,5.0
4,446,3.0
4,63,5.0
4,626,4.0
4,53,3.0
4,211,4.0
4,281,4.0
4,873,3.0
4,721,2.0
4,753,4.0
4,296,5.0
4,835,5.0
4,855,4.0
4,464,3.0
4,522,2.0
4,217,4.0
4,704,4.0
4,176,2.0
4,243,3.0
4,121,4.0
4,1067,5.0
4,18,4.0
4,0,3.0
4,973,1.0
4,14,1.0
4,72,4.0
4,927,4.0
4,459,2.0
4,959,4.0
4,819,4.0
4,554,4.0
4,679,4.0
4,661,4.0
4,563,4.0
4,547,3.0
4,995,4.0
4,782,3.0
4,1051,5.0
4,222,5.0
4,949,5.0
4,859,3.0
4,619,4.0
4,348,5.0
4,935,3.0
4,12,4.0
4,127,4.0
4,434,2.0
4,170,3.0
4,153,4.0
4,256,3.0
4,710,5.0
4,397,3.0
4,896,3.0
4,1005,4.0
4,498,3.0
4,66,4.0
4,646,3.0
4,30,5.0
4,179,5.0
4,520,3.0
4,1318,4.0
4,1042,3.0
4,99,4.0
4,339,5.0
4,624,3.0
4,148,4.0
4,344,3.0
4,324,3.0
4,386,5.0
4,159,4.0
4,481,2.0
4,457,5.0
4,416,3.0
5,5,5.0
5,707,4.0
5,104,4.0
5,549,4.0
5,805,4.0
5,969,1.0
5,461,4.0
5,496,1.0
5,463,3.0
5,1186,1.0
5,1078,1.0
5,1092,1.0
5,1214,1.0
5,76,5.0
5,322,3.0
5,767,3.0
5,250,2.0
5,1069,4.0
5,537,3.0
5,372,2.0
5,553,4.0
5,1307,2.0
5,31,3.0
5,1325,1.0
5,474,4.0
5,680,2.0
5,887,1.0
5,925,2.0
5,200,2.0
5,388,3.0
5,292,5.0
5,52,1.0
5,426,1.0
5,911,3.0
5,307,2.0
5,804,4.0
5,658,2.0
5,391,1.0
5,330,4.0
5,408,4.0
5,114,4.0
5,877,4.0
5,378,2.0
5,892,2.0
5,1072,1.0
5,671,4.0
5,815,4.0
5,1162,1.0
5,453,5.0
5,87,4.0
5,1047,4.0
5,954,4.0
5,404,1.0
5,717,1.0
5,152,2.0
5,351,3.0
5,151,2.0
5,37,4.0
5,718,1.0
5,207,2.0
5,1009,2.0
5,441,1.0
5,711,4.0
5,411,1.0
5,706,3.0
5,796,4.0
5,1452,2.0
5,128,5.0
5,1108,1.0
5,803,1.0
5,1013,1.0
5,184,2.0
5,316,4.0
5,254,4.0
5,578,4.0
5,1055,1.0
5,734,2.0
5,109,4.0
5,269,4.0
5,499,1.0
5,467,2.0
5,11,5.0
5,176,5.0
5,192,4.0
6,6,4.0
6,440,3.0
6,781,2.0
6,497,4.0
6,123,1.0
6,516,2.0
6,229,5.0
6,896,4.0
6,374,3.0
6,338,4.0
6,125,4.0
6,665,3.0
6,490,3.0
6,29,4.0
6,1003,3.0
6,64,5.0
6,348,4.0
6,648,1.0
6,358,4.0
6,1212,4.0
6,749,3.0
6,4,4.0
6,332,3.0
6,424,1.0
6,590,2.0
6,761,4.0
6,0,5.0
6,617,3.0
6,838,3.0
6,103,5.0
6,454,3.0
6,451,4.0
6,244,5.0
6,390,5.0
6,156,5.0
6,384,3.0
6,626,2.0
6,591,2.0
6,738,2.0
6,425,2.0
6,494,4.0
6,407,4.0
6,405,2.0
6,155,4.0
6,731,3.0
6,848,1.0
6,117,2.0
6,1017,3.0
6,615,4.0
6,228,2.0
6,748,1.0
6,122,1.0
6,417,4.0
6,45,3.0
6,324,4.0
6,91,5.0
6,612,3.0
6,894,1.0
6,842,4.0
6,751,3.0
6,206,3.0
6,42,3.0
6,213,3.0
6,17,4.0
6,637,2.0
6,53,3.0
6,817,3.0
6,290,2.0
6,121,5.0
6,444,5.0
6,367,1.0
6,1312,1.0
6,360,2.0
6,1472,1.0
6,215,4.0
6,14,2.0
6,321,4.0
6,732,3.0
6,433,4.0
6,481,5.0
6,237,3.0
6,311,3.0
6,210,4.0
6,857,4.0
6,240,2.0
6,826,3.0
6,852,4.0
6,124,5.0
6,574,1.0
6,432,3.0
6,926,4.0
6,242,5.0
6,923,5.0
6,1471,2.0
6,310,4.0
6,46,3.0
6,630,3.0
6,640,4.0
6,60,4.0
6,994,2.0
6,225,2.0
6,175,3.0
6,1014,2.0
6,545,2.0
6,294,2.0
6,108,3.0
6,153,5.0
6,90,3.0
6,19,5.0
6,431,1.0
6,396,5.0
6,722,3.0
6,190,4.0
6,16,4.0
6,1264,3.0
6,519,5.0
6,22,4.0
6,20,2.0
6,84,5.0
6,128,3.0
6,447,3.0
6,721,2.0
6,89,2.0
6,468,4.0
6,828,5.0
6,30,1.0
6,658,1.0
6,76,4.0
6,695,5.0
6,495,2.0
6,278,3.0
6,318,5.0
6,557,5.0
6,48,5.0
6,62,3.0
6,65,4.0
6,243,3.0
6,766,5.0
6,271,2.0
6,143,4.0
6,129,4.0
6,436,5.0
6,1189,2.0
6,74,2.0
6,1479,2.0
6,471,5.0
6,264,2.0
6,1140,1.0
6,1070,2.0
6,330,3.0
6,134,4.0
6,1084,3.0
6,219,5.0
6,285,2.0
6,70,5.0
6,145,5.0
6,506,4.0
6,472,2.0
6,1032,3.0
6,627,5.0
6,346,2.0
6,888,4.0
6,325,4.0
6,597,1.0
6,267,2.0
6,204,1.0
6,548,4.0
6,323,2.0
6,34,4.0
6,689,3.0
6,664,5.0
6,758,4.0
6,435,4.0
6,69,1.0
6,1093,3.0
6,185,4.0
6,446,2.0
6,488,2.0
6,1256,2.0
6,507,3.0
6,1037,2.0
6,422,4.0
6,49,4.0
6,727,3.0
6,231,3.0
6,1063,1.0
6,1034,4.0
6,704,5.0
6,1097,1.0
6,1215,4.0
6,962,4.0
6,1044,4.0
6,410,5.0
6,556,1.0
6,217,3.0
6,676,3.0
6,642,4.0
6,1012,5.0
6,550,2.0
6,728,5.0
6,85,3.0
6,148,4.0
6,573,4.0
6,139,2.0
6,274,4.0
6,162,3.0
6,364,5.0
6,341,4.0
6,81,3.0
6,469,4.0
6,998,4.0
6,265,5.0
6,1098,3.0
6,165,2.0
6,82,5.0
6,745,3.0
6,429,5.0
6,1347,4.0
6,305,3.0
6,411,1.0
6,1071,4.0
6,334,1.0
6,547,2.0
6,647,5.0
6,661,1.0
6,61,4.0
6,386,3.0
6,99,5.0
6,477,4.0
6,746,5.0
6,847,1.0
6,263,3.0
7,7,1.0
7,145,3.0
7,362,3.0
7,80,4.0
7,245,5.0
7,344,4.0
7,65,5.0
7,436,5.0
7,117,4.0
7,490,3.0
7,728,4.0
7,429,3.0
7,76,5.0
7,618,4.0
7,66,3.0
7,20,3.0
7,46,5.0
7,3,4.0
7,253,4.0
7,396,2.0
7,765,3.0
7,48,2.0
7,498,5.0
7,380,3.0
7,737,3.0
7,513,3.0
7,635,5.0
7,704,4.0
7,1099,3.0
7,321,3.0
7,22,4.0
7,0,5.0
7,1140,3.0
7,1240,2.0
7,201,4.0
7,920,3.0
7,19,5.0
7,1468,3.0
7,143,3.0
7,841,2.0
7,120,4.0
7,457,3.0
7,444,5.0
7,448,5.0
7,72,2.0
7,36,5.0
7,27,5.0
7,679,3.0
7,517,4.0
7,17,4.0
7,1030,3.0
7,995,2.0
7,868,2.0
7,565,3.0
7,726,2.0
7,219,5.0
7,1098,4.0
7,286,5.0
7,519,5.0
7,381,3.0
7,746,4.0
7,115,5.0
7,28,5.0
7,471,5.0
7,102,5.0
7,516,3.0
7,294,3.0
7,573,3.0
7,171,5.0
7,1505,1.0
7,481,4.0
7,316,1.0
7,526,5.0
7,89,3.0
7,99,5.0
7,82,5.0
7,595,4.0
7,758,3.0
7,183,3.0
7,424,5.0
7,282,3.0
7,753,4.0
7,664,5.0
7,422,3.0
7,334,5.0
7,49,2.0
7,324,4.0
7,642,5.0
7,167,2.0
7,360,4.0
7,10,3.0
7,196,3.0
7,29,5.0
7,435,5.0
8,8,4.0
8,306,4.0
8,741,3.0
8,954,4.0
8,555,4.0
8,728,4.0
8,408,3.0
8,71,3.0
8,693,3.0
8,165,4.0
8,371,5.0
8,16,5.0
8,40,5.0
8,115,5.0
8,262,4.0
8,668,4.0
8,464,5.0
8,207,2.0
8,545,5.0
8,532,4.0
8,111,5.0
8,118,4.0
8,448,4.0
8,2,3.0
8,341,4.0
8,1108,4.0
8,493,5.0
8,721,4.0
8,413,3.0
8,19,5.0
8,68,5.0
8,727,5.0
8,217,5.0
8,548,5.0
8,916,5.0
8,622,5.0
8,60,3.0
8,513,5.0
8,192,5.0
8,666,5.0
8,929,5.0
8,72,5.0
8,104,4.0
8,229,5.0
8,287,5.0
8,467,4.0
8,218,4.0
8,162,5.0
8,25,5.0
8,369,5.0
8,525,4.0
8,70,5.0
8,507,4.0
8,653,4.0
8,195,4.0
8,851,3.0
8,474,3.0
8,23,3.0
8,82,5.0
8,915,4.0
8,675,5.0
8,469,4.0
8,540,5.0
8,89,4.0
9,9,5.0
9,67,5.0
9,518,5.0
9,63,2.0
9,622,5.0
9,244,3.0
9,278,5.0
9,1018,5.0
9,209,5.0
9,243,5.0
9,62,5.0
9,493,3.0
9,694,5.0
9,517,4.0
9,172,3.0
9,479,5.0
9,389,5.0
9,638,5.0
9,417,5.0
9,457,1.0
9,1259,5.0
9,35,5.0
9,865,3.0
9,605,2.0
9,427,4.0
9,1096,5.0
9,675,5.0
9,235,5.0
9,115,4.0
9,20,5.0
9,766,5.0
9,295,4.0
9,367,5.0
9,84,1.0
9,8,4.0
9,227,3.0
9,473,5.0
9,775,5.0
9,662,5.0
9,448,4.0
9,613,4.0
9,48,3.0
9,186,5.0
9,928,5.0
9,881,5.0
9,598,5.0
9,189,3.0
9,853,2.0
9,496,5.0
9,30,4.0
9,533,3.0
9,224,5.0
9,341,5.0
9,153,5.0
9,79,5.0
9,368,5.0
9,177,4.0
9,315,5.0
9,250,2.0
9,178,5.0
9,523,5.0
9,202,5.0
9,411,1.0
9,590,5.0
9,230,5.0
9,4,5.0
9,95,1.0
9,432,5.0
9,165,1.0
9,382,5.0
9,471,3.0
9,528,1.0
9,689,5.0
9,276,5.0
9,99,3.0
9,633,5.0
9,90,1.0
9,931,3.0
9,428,5.0
9,399,3.0
9,918,5.0
9,19,5.0
9,98,3.0
9,214,5.0
9,299,5.0
9,602,5.0
9,414,5.0
9,106,5.0
9,69,1.0
9,536,5.0
9,204,5.0
9,155,3.0
9,51,3.0
9,415,1.0
9,727,4.0
9,296,4.0
9,564,5.0
9,70,1.0
9,544,3.0
9,394,3.0
9,65,4.0
9,339,5.0
9,192,1.0
9,532,5.0
9,431,5.0
9,71,5.0
9,77,5.0
9,25,5.0
9,232,5.0
9,40,5.0
9,555,4.0
9,597,5.0
9,82,4.0
9,188,5.0
9,557,3.0
9,118,5.0
9,566,3.0
9,1151,5.0
9,0,5.0
9,902,5.0
9,418,5.0
9,342,5.0
9,229,5.0
9,43,5.0
9,1012,5.0
9,267,5.0
9,1122,5.0
9,728,3.0
10,10,3.0
10,19,5.0
10,211,4.0
10,210,3.0
10,434,3.0
10,51,3.0
10,410,3.0
10,301,2.0
10,608,3.0
10,217,5.0
10,144,4.0
10,384,2.0
10,4,3.0
10,573,3.0
10,65,3.0
10,219,2.0
10,513,4.0
10,273,2.0
10,215,5.0
10,710,2.0
10,264,3.0
10,464,4.0
10,999,4.0
10,728,3.0
10,721,3.0
10,171,3.0
10,969,2.0
10,287,4.0
10,124,4.0
10,29,2.0
10,664,4.0
10,433,5.0
10,627,3.0
10,617,1.0
10,222,3.0
10,286,4.0
10,95,4.0
10,987,2.0
10,443,3.0
10,12,3.0
10,325,2.0
10,540,4.0
10,156,5.0
10,811,4.0
10,49,4.0
10,548,3.0
10,82,5.0
10,436,2.0
10,134,2.0
10,245,4.0
10,127,4.0
10,214,4.0
10,1044,3.0
10,749,3.0
10,676,2.0
10,281,4.0
10,1012,4.0
10,206,1.0
10,712,2.0
10,87,3.0
10,285,2.0
10,190,3.0
10,473,3.0
10,828,2.0
10,313,5.0
10,922,4.0
10,293,3.0
10,481,4.0
10,139,3.0
10,842,4.0
10,244,3.0
10,421,3.0
10,1202,3.0
10,102,4.0
10,448,5.0
10,468,3.0
10,194,3.0
10,709,2.0
10,472,3.0
10,408,3.0
10,382,4.0
10,704,4.0
10,198,4.0
10,470,4.0
10,324,4.0
10,917,3.0
10,130,5.0
10,394,4.0
10,546,2.0
10,318,4.0
10,89,3.0
10,22,3.0
10,67,3.0
10,229,3.0
10,72,4.0
10,69,4.0
10,348,3.0
10,237,3.0
10,115,5.0
10,367,1.0
10,697,3.0
10,213,4.0
10,343,3.0
10,311,2.0
10,80,3.0
10,447,3.0
10,913,3.0
10,185,4.0
10,556,4.0
10,92,3.0
10,482,3.0
10,483,3.0
10,961,4.0
10,16,4.0
10,35,4.0
10,155,3.0
10,36,4.0
10,121,5.0
10,126,4.0
10,239,3.0
11,11,3.0
11,115,4.0
11,382,4.0
11,786,2.0
11,289,3.0
11,214,3.0
11,121,2.0
11,30,4.0
11,89,4.0
11,765,3.0
11,206,2.0
11,399,4.0
11,19,3.0
11,318,2.0
11,82,3.0
11,179,3.0
11,191,2.0
11,9,4.0
11,276,2.0
11,20,2.0
11,66,4.0
11,728,2.0
11,540,4.0
11,174,5.0
11,36,3.0
11,469,4.0
11,433,3.0
11,286,2.0
11,380,3.0
11,186,3.0
11,609,2.0
11,364,4.0
11,219,3.0
11,0,4.0
11,504,3.0
11,71,2.0
11,22,2.0
11,80,4.0
11,371,3.0
11,598,4.0
11,366,4.0
11,860,4.0
11,134,2.0
11,413,5.0
11,76,2.0
11,299,2.0
11,1260,4.0
11,211,3.0
11,40,4.0
11,618,3.0
11,246,3.0
11,774,4.0
11,820,3.0
11,7,2.0
11,394,2.0
11,69,3.0
11,165,4.0
11,834,3.0
11,615,3.0
11,597,4.0
11,171,4.0
11,162,3.0
11,784,2.0
11,468,2.0
11,448,3.0
11,542,4.0
11,104,4.0
11,313,3.0
11,86,2.0
11,298,3.0
11,545,4.0
11,68,4.0
11,124,2.0
11,386,4.0
11,153,4.0
11,668,3.0
11,595,4.0
11,995,3.0
11,120,4.0
11,62,3.0
11,168,3.0
11,296,5.0
11,863,5.0
11,245,3.0
11,507,4.0
11,650,4.0
11,243,3.0
11,357,3.0
11,95,3.0
11,192,2.0
11,236,2.0
11,1102,2.0
11,235,3.0
11,373,4.0
11,1404,3.0
11,518,4.0
11,710,3.0
11,481,2.0
11,352,3.0
11,666,4.0
11,271,3.0
11,99,3.0
11,473,3.0
11,475,2.0
11,464,3.0
11,1362,1.0
11,48,4.0
11,443,2.0
11,167,2.0
11,681,2.0
11,872,2.0
11,222,3.0
11,46,4.0
11,499,3.0
11,29,1.0
11,592,1.0
11,215,4.0
12,12,3.0
12,91,4.0
12,324,4.0
12,253,4.0
12,527,4.0
12,443,4.0
12,501,4.0
12,590,4.0
12,76,4.0
12,517,4.0
12,703,4.0
12,689,4.0
12,480,4.0
12,349,3.0
12,335,3.0
12,287,4.0
12,351,3.0
12,664,4.0
12,344,3.0
12,915,4.0
12,360,4.0
12,638,3.0
12,156,4.0
12,191,3.0
12,737,5.0
12,1085,4.0
12,1089,4.0
12,497,3.0
12,1104,4.0
12,493,3.0
12,476,3.0
12,34,3.0
12,280,3.0
12,51,3.0
12,327,4.0
12,536,4.0
12,526,4.0
12,98,5.0
12,281,3.0
12,236,4.0
12,697,3.0
12,420,3.0
12,46,4.0
12,840,4.0
12,254,3.0
12,139,4.0
12,323,4.0
12,347,4.0
12,545,3.0
12,168,3.0
12,635,4.0
12,155,3.0
12,602,5.0
12,282,3.0
12,117,4.0
12,22,4.0
12,792,5.0
12,613,4.0
12,1020,5.0
12,95,4.0
12,357,3.0
12,758,3.0
12,371,4.0
12,540,3.0
12,247,4.0
12,786,5.0
12,430,3.0
12,780,4.0
12,1116,4.0
12,334,5.0
12,514,1.0
12,65,5.0
12,219,4.0
12,273,4.0
12,772,4.0
12,103,5.0
12,870,4.0
12,670,4.0
12,124,4.0
12,384,3.0
12,481,3.0
12,134,4.0
12,788,4.0
12,97,2.0
12,1090,3.0
12,272,3.0
12,474,2.0
12,618,2.0
12,719,3.0
12,617,3.0
12,413,3.0
12,999,3.0
12,661,4.0
12,271,5.0
12,180,4.0
12,187,3.0
12,387,3.0
12,302,3.0
12,829,4.0
12,296,4.0
12,86,4.0
12,382,5.0
12,116,4.0
12,265,5.0
12,777,4.0
12,374,4.0
12,162,3.0
12,433,5.0
12,582,3.0
12,911,2.0
12,1037,3.0
12,16,3.0
12,881,4.0
12,35,3.0
12,394,4.0
12,965,3.0
12,666,4.0
12,552,4.0
12,143,3.0
12,67,3.0
12,868,4.0
12,518,5.0
12,513,3.0
12,375,3.0
12,745,3.0
12,947,4.0
12,766,5.0
12,118,5.0
12,179,4.0
12,49,4.0
12,1379,4.0
12,834,4.0
12,190,4.0
12,62,5.0
12,129,4.0
12,3,5.0
12,817,3.0
12,101,5.0
12,471,4.0
12,246,4.0
12,115,4.0
12,828,4.0
12,226,3.0
12,830,3.0
12,173,4.0
12,1245,3.0
12,199,5.0
12,345,3.0
12,682,4.0
12,59,4.0
12,684,3.0
12,202,4.0
12,456,3.0
12,60,3.0
12,763,4.0
12,121,3.0
12,225,4.0
12,929,4.0
12,216,4.0
12,860,4.0
12,64,4.0
12,434,4.0
12,19,5.0
12,362,3.0
12,161,4.0
12,25,4.0
12,428,4.0
12,20,3.0
12,89,3.0
12,196,3.0
12,572,4.0
12,595,5.0
12,863,3.0
12,294,3.0
12,451,4.0
12,417,4.0
12,399,4.0
12,398,4.0
12,189,4.0
12,646,4.0
12,209,5.0
12,414,4.0
12,612,3.0
12,288,4.0
12,927,4.0
12,54,4.0
12,354,4.0
12,548,4.0
12,152,4.0
12,267,5.0
12,1113,4.0
12,472,3.0
12,259,3.0
12,178,3.0
12,81,5.0
12,449,4.0
12,148,4.0
12,494,3.0
12,409,3.0
12,866,2.0
12,469,3.0
12,285,4.0
12,1260,4.0
12,215,4.0
12,850,5.0
12,1018,4.0
12,615,4.0
12,1081,3.0
12,43,5.0
12,556,3.0
12,588,2.0
12,386,4.0
